Day,Campaign Name,Age,Gender,Impressions,Link Clicks,Amount Spent,Results,,,,4週間前の開始日,2週間前の開始日,1週間前の開始日,終了日
2026-03-19,中国・四国_リード獲得,65+,Female,1,,4,,,,,,,,
2026-03-19,中国・四国_リード獲得,65+,Male,1,,1,,,,,,,,
2026-03-19,九州_リード獲得,25-34,Female,37,,127,,,,,,,,
2026-03-19,九州_リード獲得,25-34,Male,78,1,183,,,,,,,,
2026-03-19,中国・四国_リード獲得,35-44,Female,63,1,137,,,,,,,,
2026-03-20,関西_リード獲得,25-34,Unknown,5,,14,,,,,,,,
2026-03-20,関西_リード獲得,35-44,Male,103,,260,,,,,,,,
2026-03-20,関西_リード獲得,35-44,Female,49,1,93,,,,,,,,
2026-03-20,九州_リード獲得,45-54,Female,87,3,303,,,,,,,,
2026-03-20,関西_リード獲得,25-34,Male,64,3,225,,,,,,,,
2026-03-20,関西_リード獲得,25-34,Female,32,1,54,,,,,,,,
2026-03-20,九州_リード獲得,45-54,Unknown,1,,1,,,,,,,,
2026-03-20,九州_リード獲得,45-54,Male,129,1,546,,,,,,,,
2026-03-20,関西_リード獲得,35-44,Unknown,1,,1,,,,,,,,
2026-03-20,中部_リード獲得,25-34,Unknown,4,,2,,,,,,,,
2026-03-20,関西_リード獲得,45-54,Male,107,2,323,,,,,,,,
2026-03-20,関西_リード獲得,55-64,Male,2,,30,,,,,,,,
2026-03-20,中部_リード獲得,25-34,Female,50,1,122,,,,,,,,
2026-03-20,中部_リード獲得,25-34,Male,126,1,330,,,,,,,,
2026-03-20,中部_リード獲得,35-44,Female,79,,163,,,,,,,,
2026-03-20,中部_リード獲得,35-44,Male,175,2,698,,,,,,,,
2026-03-20,中部_リード獲得,45-54,Female,114,1,439,,,,,,,,
2026-03-20,中部_リード獲得,45-54,Male,228,2,823,,,,,,,,
2026-03-20,中部_リード獲得,45-54,Unknown,3,,7,,,,,,,,
2026-03-20,九州_リード獲得,35-44,Male,145,3,465,,,,,,,,
2026-03-20,九州_リード獲得,35-44,Unknown,1,,0,,,,,,,,
2026-03-20,関西_リード獲得,45-54,Female,69,,323,,,,,,,,
2026-03-20,九州_リード獲得,35-44,Female,54,,213,,,,,,,,
2026-03-20,中国・四国_リード獲得,25-34,Female,46,,57,,,,,,,,
2026-03-20,九州_リード獲得,25-34,Unknown,3,,9,,,,,,,,
2026-03-20,東北_リード獲得,25-34,Female,28,1,91,,,,,,,,
2026-03-20,東北_リード獲得,25-34,Unknown,1,,0,,,,,,,,
2026-03-20,東北_リード獲得,35-44,Female,53,,185,,,,,,,,
2026-03-20,東北_リード獲得,35-44,Male,105,,480,,,,,,,,
2026-03-20,東北_リード獲得,35-44,Unknown,2,,2,,,,,,,,
2026-03-20,東北_リード獲得,45-54,Female,60,,298,,,,,,,,
2026-03-20,東北_リード獲得,45-54,Male,121,,338,,,,,,,,
2026-03-20,東北_リード獲得,45-54,Unknown,5,,19,,,,,,,,
2026-03-20,東北_リード獲得,25-34,Male,69,,132,,,,,,,,
2026-03-20,中国・四国_リード獲得,25-34,Male,109,,174,,,,,,,,
2026-03-20,中国・四国_リード獲得,45-54,Male,147,1,389,,,,,,,,
2026-03-20,中国・四国_リード獲得,25-34,Unknown,1,,1,,,,,,,,
2026-03-20,九州_リード獲得,25-34,Female,49,,105,,,,,,,,
2026-03-20,中国・四国_リード獲得,45-54,Unknown,1,,5,,,,,,,,
2026-03-20,九州_リード獲得,25-34,Male,108,,235,,,,,,,,
2026-03-20,中国・四国_リード獲得,45-54,Female,80,1,207,,,,,,,,
2026-03-20,中国・四国_リード獲得,35-44,Unknown,3,,7,,,,,,,,
2026-03-20,中国・四国_リード獲得,35-44,Male,125,1,332,,,,,,,,
2026-03-20,中国・四国_リード獲得,35-44,Female,61,,165,,,,,,,,
2026-03-21,関西_リード獲得,25-34,Unknown,3,,11,,,,,,,,
2026-03-21,関西_リード獲得,45-54,Unknown,3,,5,,,,,,,,
2026-03-21,関西_リード獲得,45-54,Male,109,,296,,,,,,,,
2026-03-21,関西_リード獲得,45-54,Female,72,,329,,,,,,,,
2026-03-21,関西_リード獲得,35-44,Unknown,2,,3,,,,,,,,
2026-03-21,関西_リード獲得,65+,Male,1,,0,,,,,,,,
2026-03-21,関西_リード獲得,35-44,Male,117,,308,,,,,,,,
2026-03-21,関西_リード獲得,35-44,Female,63,1,156,,,,,,,,
2026-03-21,関西_リード獲得,55-64,Female,2,,2,,,,,,,,
2026-03-21,九州_リード獲得,35-44,Unknown,1,,0,,,,,,,,
2026-03-21,関西_リード獲得,25-34,Male,80,1,121,,,,,,,,
2026-03-21,関西_リード獲得,25-34,Female,45,,143,,,,,,,,
2026-03-21,九州_リード獲得,45-54,Male,101,1,547,,,,,,,,
2026-03-21,九州_リード獲得,45-54,Female,74,1,375,,,,,,,,
2026-03-21,九州_リード獲得,35-44,Male,79,,259,,,,,,,,
2026-03-21,九州_リード獲得,35-44,Female,49,,119,,,,,,,,
2026-03-21,九州_リード獲得,25-34,Unknown,8,,31,,,,,,,,
2026-03-21,九州_リード獲得,25-34,Male,88,1,299,,,,,,,,
2026-03-21,中部_リード獲得,25-34,Male,150,1,491,,,,,,,,
2026-03-21,九州_リード獲得,25-34,Female,33,,88,,,,,,,,
2026-03-21,中部_リード獲得,25-34,Female,81,,183,,,,,,,,
2026-03-21,中国・四国_リード獲得,25-34,Unknown,1,,0,,,,,,,,
2026-03-21,中部_リード獲得,25-34,Unknown,2,,3,,,,,,,,
2026-03-21,中国・四国_リード獲得,25-34,Female,48,1,78,1,,,,,,,
2026-03-21,中国・四国_リード獲得,45-54,Male,135,,328,,,,,,,,
2026-03-21,東北_リード獲得,25-34,Female,55,1,79,,,,,,,,
2026-03-21,東北_リード獲得,25-34,Male,86,,245,,,,,,,,
2026-03-21,東北_リード獲得,25-34,Unknown,3,,2,,,,,,,,
2026-03-21,東北_リード獲得,35-44,Female,65,,134,,,,,,,,
2026-03-21,東北_リード獲得,35-44,Male,84,,232,,,,,,,,
2026-03-21,東北_リード獲得,35-44,Unknown,3,,3,,,,,,,,
2026-03-21,東北_リード獲得,45-54,Female,65,1,193,1,,,,,,,
2026-03-21,東北_リード獲得,45-54,Male,114,2,532,,,,,,,,
2026-03-21,中国・四国_リード獲得,25-34,Male,121,1,313,,,,,,,,
2026-03-21,中部_リード獲得,35-44,Female,83,,311,,,,,,,,
2026-03-21,中国・四国_リード獲得,35-44,Female,77,,248,,,,,,,,
2026-03-21,中国・四国_リード獲得,35-44,Male,108,,280,,,,,,,,
2026-03-21,中国・四国_リード獲得,35-44,Unknown,5,,6,,,,,,,,
2026-03-21,中国・四国_リード獲得,45-54,Female,72,3,276,1,,,,,,,
2026-03-21,中部_リード獲得,45-54,Unknown,5,,42,,,,,,,,
2026-03-21,中部_リード獲得,45-54,Male,215,3,975,,,,,,,,
2026-03-21,中部_リード獲得,45-54,Female,119,1,442,,,,,,,,
2026-03-21,中部_リード獲得,35-44,Unknown,3,,3,,,,,,,,
2026-03-21,中部_リード獲得,35-44,Male,217,,609,,,,,,,,
2026-03-21,中国・四国_リード獲得,45-54,Unknown,2,,12,,,,,,,,
2026-03-22,九州_リード獲得,25-34,Male,181,1,266,,,,,,,,
2026-03-22,東北_リード獲得,25-34,Female,88,1,119,,,,,,,,
2026-03-22,関西_リード獲得,55-64,Female,1,1,16,,,,,,,,
2026-03-22,九州_リード獲得,55-64,Female,3,,30,,,,,,,,
2026-03-22,九州_リード獲得,55-64,Male,3,,11,,,,,,,,
2026-03-22,九州_リード獲得,65+,Female,1,,4,,,,,,,,
2026-03-22,関西_リード獲得,25-34,Female,54,,159,,,,,,,,
2026-03-22,関西_リード獲得,25-34,Male,142,2,234,,,,,,,,
2026-03-22,関西_リード獲得,25-34,Unknown,4,,9,,,,,,,,
2026-03-22,関西_リード獲得,35-44,Female,66,1,312,,,,,,,,
2026-03-22,関西_リード獲得,45-54,Female,73,,405,,,,,,,,
2026-03-22,関西_リード獲得,45-54,Male,106,1,473,,,,,,,,
2026-03-22,関西_リード獲得,45-54,Unknown,3,,12,,,,,,,,
2026-03-22,中部_リード獲得,25-34,Female,130,1,241,,,,,,,,
2026-03-22,九州_リード獲得,45-54,Male,111,,438,,,,,,,,
2026-03-22,中部_リード獲得,25-34,Male,300,3,468,,,,,,,,
2026-03-22,中部_リード獲得,25-34,Unknown,2,,1,,,,,,,,
2026-03-22,中部_リード獲得,35-44,Female,171,1,397,,,,,,,,
2026-03-22,中部_リード獲得,35-44,Male,260,1,786,,,,,,,,
2026-03-22,中部_リード獲得,35-44,Unknown,5,,4,,,,,,,,
2026-03-22,中部_リード獲得,45-54,Female,180,1,671,,,,,,,,
2026-03-22,中部_リード獲得,45-54,Male,281,2,1295,,,,,,,,
2026-03-22,中部_リード獲得,45-54,Unknown,5,,10,,,,,,,,
2026-03-22,中部_リード獲得,55-64,Male,1,,4,,,,,,,,
2026-03-22,中部_リード獲得,65+,Female,1,,3,,,,,,,,
2026-03-22,東北_リード獲得,25-34,Male,162,,231,,,,,,,,
2026-03-22,九州_リード獲得,45-54,Unknown,3,,11,,,,,,,,
2026-03-22,関西_リード獲得,35-44,Male,99,1,345,,,,,,,,
2026-03-22,九州_リード獲得,45-54,Female,109,1,547,,,,,,,,
2026-03-22,中国・四国_リード獲得,35-44,Female,83,1,166,,,,,,,,
2026-03-22,東北_リード獲得,25-34,Unknown,2,,11,,,,,,,,
2026-03-22,東北_リード獲得,35-44,Female,99,1,178,,,,,,,,
2026-03-22,九州_リード獲得,35-44,Unknown,1,,0,,,,,,,,
2026-03-22,東北_リード獲得,35-44,Unknown,2,,2,,,,,,,,
2026-03-22,東北_リード獲得,45-54,Female,94,,415,,,,,,,,
2026-03-22,東北_リード獲得,45-54,Male,182,1,593,,,,,,,,
2026-03-22,東北_リード獲得,45-54,Unknown,5,,3,,,,,,,,
2026-03-22,東北_リード獲得,65+,Male,1,,2,,,,,,,,
2026-03-22,中国・四国_リード獲得,25-34,Female,68,,82,,,,,,,,
2026-03-22,中国・四国_リード獲得,25-34,Male,183,2,304,,,,,,,,
2026-03-22,中国・四国_リード獲得,25-34,Unknown,5,,1,,,,,,,,
2026-03-22,東北_リード獲得,35-44,Male,145,1,361,,,,,,,,
2026-03-22,中国・四国_リード獲得,35-44,Male,121,1,445,,,,,,,,
2026-03-22,中国・四国_リード獲得,65+,Male,1,,4,,,,,,,,
2026-03-22,中国・四国_リード獲得,35-44,Unknown,1,,0,,,,,,,,
2026-03-22,九州_リード獲得,35-44,Male,156,2,639,,,,,,,,
2026-03-22,九州_リード獲得,25-34,Unknown,3,,2,,,,,,,,
2026-03-22,九州_リード獲得,25-34,Female,84,,170,,,,,,,,
2026-03-22,九州_リード獲得,35-44,Female,82,1,283,,,,,,,,
2026-03-22,中国・四国_リード獲得,55-64,Male,6,,97,,,,,,,,
2026-03-22,中国・四国_リード獲得,55-64,Female,1,,5,,,,,,,,
2026-03-22,中国・四国_リード獲得,45-54,Unknown,2,,63,,,,,,,,
2026-03-22,中国・四国_リード獲得,45-54,Male,167,,378,,,,,,,,
2026-03-22,中国・四国_リード獲得,45-54,Female,105,2,336,,,,,,,,
2026-03-23,九州_リード獲得,55-64,Female,1,,3,,,,,,,,
2026-03-23,関西_リード獲得,45-54,Male,91,,483,,,,,,,,
2026-03-23,九州_リード獲得,55-64,Male,6,,7,,,,,,,,
2026-03-23,九州_リード獲得,65+,Male,2,,10,,,,,,,,
2026-03-23,関西_リード獲得,25-34,Female,68,,135,,,,,,,,
2026-03-23,関西_リード獲得,25-34,Unknown,5,,23,,,,,,,,
2026-03-23,関西_リード獲得,35-44,Female,51,,158,,,,,,,,
2026-03-23,関西_リード獲得,35-44,Male,104,,364,,,,,,,,
2026-03-23,関西_リード獲得,35-44,Unknown,1,,1,,,,,,,,
2026-03-23,関西_リード獲得,45-54,Female,56,,380,,,,,,,,
2026-03-23,中部_リード獲得,35-44,Male,182,2,927,,,,,,,,
2026-03-23,関西_リード獲得,45-54,Unknown,2,,2,,,,,,,,
2026-03-23,中部_リード獲得,25-34,Female,115,,239,,,,,,,,
2026-03-23,中部_リード獲得,25-34,Male,200,,475,,,,,,,,
2026-03-23,中部_リード獲得,25-34,Unknown,2,,11,,,,,,,,
2026-03-23,中部_リード獲得,35-44,Female,126,1,215,,,,,,,,
2026-03-23,中部_リード獲得,35-44,Unknown,1,,1,,,,,,,,
2026-03-23,中部_リード獲得,45-54,Female,117,1,464,,,,,,,,
2026-03-23,中部_リード獲得,45-54,Male,212,,783,,,,,,,,
2026-03-23,中部_リード獲得,45-54,Unknown,5,,28,,,,,,,,
2026-03-23,九州_リード獲得,45-54,Male,121,,544,,,,,,,,
2026-03-23,九州_リード獲得,45-54,Unknown,3,,2,,,,,,,,
2026-03-23,関西_リード獲得,25-34,Male,95,3,195,,,,,,,,
2026-03-23,九州_リード獲得,45-54,Female,63,,264,,,,,,,,
2026-03-23,中国・四国_リード獲得,25-34,Female,45,1,52,,,,,,,,
2026-03-23,九州_リード獲得,35-44,Unknown,1,,0,,,,,,,,
2026-03-23,東北_リード獲得,25-34,Male,124,,202,,,,,,,,
2026-03-23,東北_リード獲得,25-34,Unknown,4,,11,,,,,,,,
2026-03-23,東北_リード獲得,35-44,Female,72,,180,,,,,,,,
2026-03-23,東北_リード獲得,35-44,Male,124,1,290,,,,,,,,
2026-03-23,東北_リード獲得,35-44,Unknown,5,,7,,,,,,,,
2026-03-23,東北_リード獲得,45-54,Female,71,,249,,,,,,,,
2026-03-23,東北_リード獲得,45-54,Male,131,,554,,,,,,,,
2026-03-23,東北_リード獲得,45-54,Unknown,7,,8,,,,,,,,
2026-03-23,東北_リード獲得,25-34,Female,64,,103,,,,,,,,
2026-03-23,中国・四国_リード獲得,25-34,Male,100,,245,,,,,,,,
2026-03-23,中国・四国_リード獲得,35-44,Male,99,1,265,,,,,,,,
2026-03-23,中国・四国_リード獲得,35-44,Unknown,2,,4,,,,,,,,
2026-03-23,中国・四国_リード獲得,45-54,Female,64,1,424,,,,,,,,
2026-03-23,中国・四国_リード獲得,45-54,Male,118,1,468,,,,,,,,
2026-03-23,九州_リード獲得,25-34,Female,56,,171,,,,,,,,
2026-03-23,九州_リード獲得,25-34,Male,114,,195,,,,,,,,
2026-03-23,九州_リード獲得,25-34,Unknown,2,,4,,,,,,,,
2026-03-23,九州_リード獲得,35-44,Female,68,,307,,,,,,,,
2026-03-23,九州_リード獲得,35-44,Male,148,,690,,,,,,,,
2026-03-23,中国・四国_リード獲得,35-44,Female,76,1,142,,,,,,,,
2026-03-24,中部_リード獲得,25-34,Female,126,,527,,,,,,,,
2026-03-24,中部_リード獲得,35-44,Female,151,1,596,,,,,,,,
2026-03-24,中部_リード獲得,25-34,Unknown,4,,9,,,,,,,,
2026-03-24,中部_リード獲得,25-34,Male,155,,311,,,,,,,,
2026-03-24,関西_リード獲得,35-44,Male,89,,278,,,,,,,,
2026-03-24,関西_リード獲得,45-54,Unknown,2,,10,,,,,,,,
2026-03-24,関西_リード獲得,45-54,Male,100,1,418,,,,,,,,
2026-03-24,関西_リード獲得,45-54,Female,77,1,329,,,,,,,,
2026-03-24,関西_リード獲得,35-44,Unknown,1,,2,,,,,,,,
2026-03-24,中部_リード獲得,35-44,Unknown,1,,2,,,,,,,,
2026-03-24,中部_リード獲得,35-44,Male,233,3,701,,,,,,,,
2026-03-24,関東_リード獲得 - コピー,25-34,Male,252,2,1043,,,,,,,,
2026-03-24,中部_リード獲得,45-54,Female,127,2,621,,,,,,,,
2026-03-24,中部_リード獲得,45-54,Male,214,2,900,,,,,,,,
2026-03-24,中部_リード獲得,45-54,Unknown,5,,3,,,,,,,,
2026-03-24,中部_リード獲得,65+,Male,1,,5,,,,,,,,
2026-03-24,関東_リード獲得 - コピー,25-34,Female,23,1,48,,,,,,,,
2026-03-24,関東_リード獲得 - コピー,35-44,Female,35,1,87,,,,,,,,
2026-03-24,関東_リード獲得 - コピー,35-44,Male,221,2,1012,,,,,,,,
2026-03-24,関東_リード獲得 - コピー,35-44,Unknown,3,,10,,,,,,,,
2026-03-24,関東_リード獲得 - コピー,45-54,Female,35,,238,,,,,,,,
2026-03-24,関東_リード獲得 - コピー,45-54,Male,220,3,1239,1,,,,,,,
2026-03-24,関西_リード獲得,25-34,Unknown,6,,17,,,,,,,,
2026-03-24,関東_リード獲得 - コピー,45-54,Unknown,2,,45,,,,,,,,
2026-03-24,関西_リード獲得,35-44,Female,74,2,151,,,,,,,,
2026-03-24,関西_リード獲得,25-34,Male,97,,239,,,,,,,,
2026-03-24,中国・四国_リード獲得,35-44,Female,88,1,178,,,,,,,,
2026-03-24,東北_リード獲得,25-34,Female,82,,142,,,,,,,,
2026-03-24,東北_リード獲得,25-34,Male,96,,284,,,,,,,,
2026-03-24,東北_リード獲得,25-34,Unknown,3,,0,,,,,,,,
2026-03-24,東北_リード獲得,35-44,Female,80,2,210,,,,,,,,
2026-03-24,東北_リード獲得,35-44,Male,114,1,391,,,,,,,,
2026-03-24,東北_リード獲得,45-54,Female,59,2,271,,,,,,,,
2026-03-24,東北_リード獲得,45-54,Male,80,,229,,,,,,,,
2026-03-24,関西_リード獲得,25-34,Female,54,,118,,,,,,,,
2026-03-24,中国・四国_リード獲得,25-34,Female,71,1,137,,,,,,,,
2026-03-24,中国・四国_リード獲得,25-34,Male,131,,211,,,,,,,,
2026-03-24,中国・四国_リード獲得,25-34,Unknown,5,,1,,,,,,,,
2026-03-24,東北_リード獲得,45-54,Unknown,6,,30,,,,,,,,
2026-03-24,中国・四国_リード獲得,35-44,Male,131,2,403,,,,,,,,
2026-03-24,中国・四国_リード獲得,45-54,Female,75,,318,,,,,,,,
2026-03-24,中国・四国_リード獲得,45-54,Male,117,,317,,,,,,,,
2026-03-24,九州_リード獲得,25-34,Female,72,,195,,,,,,,,
2026-03-24,九州_リード獲得,25-34,Male,125,1,278,,,,,,,,
2026-03-24,九州_リード獲得,25-34,Unknown,5,,7,,,,,,,,
2026-03-24,九州_リード獲得,35-44,Female,71,1,242,,,,,,,,
2026-03-24,九州_リード獲得,35-44,Male,146,2,571,,,,,,,,
2026-03-24,九州_リード獲得,35-44,Unknown,1,,1,,,,,,,,
2026-03-24,九州_リード獲得,45-54,Female,61,1,395,,,,,,,,
2026-03-24,中国・四国_リード獲得,35-44,Unknown,3,,12,,,,,,,,
2026-03-24,九州_リード獲得,45-54,Male,92,1,476,,,,,,,,
2026-03-25,中部_リード獲得,25-34,Female,83,,251,,,,,,,,
2026-03-25,中部_リード獲得,35-44,Female,121,,485,,,,,,,,
2026-03-25,中部_リード獲得,25-34,Male,174,3,375,,,,,,,,
2026-03-25,関西_リード獲得,35-44,Female,51,,281,,,,,,,,
2026-03-25,関西_リード獲得,45-54,Unknown,1,,0,,,,,,,,
2026-03-25,関西_リード獲得,45-54,Male,91,1,451,,,,,,,,
2026-03-25,関西_リード獲得,45-54,Female,49,,141,,,,,,,,
2026-03-25,関西_リード獲得,35-44,Unknown,1,,1,,,,,,,,
2026-03-25,関西_リード獲得,35-44,Male,89,1,295,,,,,,,,
2026-03-25,中部_リード獲得,35-44,Male,240,3,862,,,,,,,,
2026-03-25,関東_リード獲得 - コピー,45-54,Unknown,6,,13,,,,,,,,
2026-03-25,中部_リード獲得,45-54,Female,152,2,536,,,,,,,,
2026-03-25,中部_リード獲得,45-54,Male,245,2,1011,,,,,,,,
2026-03-25,中部_リード獲得,45-54,Unknown,4,,10,,,,,,,,
2026-03-25,関東_リード獲得 - コピー,25-34,Female,48,1,124,,,,,,,,
2026-03-25,関東_リード獲得 - コピー,25-34,Male,232,1,730,,,,,,,,
2026-03-25,関東_リード獲得 - コピー,25-34,Unknown,4,,18,,,,,,,,
2026-03-25,関東_リード獲得 - コピー,35-44,Female,64,,260,,,,,,,,
2026-03-25,関東_リード獲得 - コピー,35-44,Male,216,4,1080,,,,,,,,
2026-03-25,関東_リード獲得 - コピー,35-44,Unknown,5,,20,,,,,,,,
2026-03-25,関東_リード獲得 - コピー,45-54,Female,89,,607,,,,,,,,
2026-03-25,関東_リード獲得 - コピー,45-54,Male,231,3,1160,1,,,,,,,
2026-03-25,関西_リード獲得,25-34,Male,101,,241,,,,,,,,
2026-03-25,関西_リード獲得,25-34,Unknown,4,,2,,,,,,,,
2026-03-25,中部_リード獲得,35-44,Unknown,3,,9,,,,,,,,
2026-03-25,関西_リード獲得,25-34,Female,40,,68,,,,,,,,
2026-03-25,中国・四国_リード獲得,25-34,Unknown,3,,3,,,,,,,,
2026-03-25,九州_リード獲得,55-64,Female,1,,10,,,,,,,,
2026-03-25,東北_リード獲得,25-34,Female,61,1,187,,,,,,,,
2026-03-25,東北_リード獲得,25-34,Male,119,,184,,,,,,,,
2026-03-25,東北_リード獲得,25-34,Unknown,4,,4,,,,,,,,
2026-03-25,東北_リード獲得,35-44,Female,83,2,192,,,,,,,,
2026-03-25,東北_リード獲得,35-44,Male,123,1,337,,,,,,,,
2026-03-25,東北_リード獲得,45-54,Female,55,1,162,,,,,,,,
2026-03-25,東北_リード獲得,45-54,Male,134,,565,,,,,,,,
2026-03-25,東北_リード獲得,45-54,Unknown,2,,50,,,,,,,,
2026-03-25,中国・四国_リード獲得,25-34,Female,59,,79,,,,,,,,
2026-03-25,中国・四国_リード獲得,25-34,Male,139,1,307,,,,,,,,
2026-03-25,中国・四国_リード獲得,45-54,Female,73,,302,,,,,,,,
2026-03-25,中国・四国_リード獲得,35-44,Female,72,,118,,,,,,,,
2026-03-25,九州_リード獲得,25-34,Unknown,2,,1,,,,,,,,
2026-03-25,中国・四国_リード獲得,35-44,Male,130,1,355,,,,,,,,
2026-03-25,九州_リード獲得,45-54,Male,119,1,558,,,,,,,,
2026-03-25,九州_リード獲得,35-44,Male,154,2,482,,,,,,,,
2026-03-25,九州_リード獲得,35-44,Female,73,,297,,,,,,,,
2026-03-25,九州_リード獲得,45-54,Female,75,,362,,,,,,,,
2026-03-25,九州_リード獲得,25-34,Male,117,1,289,,,,,,,,
2026-03-25,九州_リード獲得,25-34,Female,62,,130,,,,,,,,
2026-03-25,中国・四国_リード獲得,45-54,Unknown,2,,95,,,,,,,,
2026-03-25,中国・四国_リード獲得,45-54,Male,136,1,477,,,,,,,,
2026-03-25,中国・四国_リード獲得,35-44,Unknown,1,,4,,,,,,,,
2026-03-26,関西_リード獲得,35-44,Female,26,,55,,,,,,,,
2026-03-26,関西_リード獲得,35-44,Male,42,,121,,,,,,,,
2026-03-26,関西_リード獲得,45-54,Female,34,1,192,,,,,,,,
2026-03-26,関西_リード獲得,45-54,Male,35,1,213,,,,,,,,
2026-03-26,関西_リード獲得,45-54,Unknown,2,,5,,,,,,,,
2026-03-26,中部_リード獲得,25-34,Female,54,,125,,,,,,,,
2026-03-26,中部_リード獲得,25-34,Male,64,,185,,,,,,,,
2026-03-26,中部_リード獲得,25-34,Unknown,2,,1,,,,,,,,
2026-03-26,中部_リード獲得,35-44,Female,64,,194,,,,,,,,
2026-03-26,関東_リード獲得 - コピー,25-34,Male,73,3,325,,,,,,,,
2026-03-26,中部_リード獲得,35-44,Male,119,,393,,,,,,,,
2026-03-26,中部_リード獲得,35-44,Unknown,1,,2,,,,,,,,
2026-03-26,中部_リード獲得,45-54,Female,90,,257,,,,,,,,
2026-03-26,中部_リード獲得,45-54,Male,141,1,771,,,,,,,,
2026-03-26,関東_リード獲得 - コピー,25-34,Female,26,1,96,,,,,,,,
2026-03-26,関西_リード獲得,25-34,Male,42,1,386,,,,,,,,
2026-03-26,関東_リード獲得 - コピー,25-34,Unknown,1,,3,,,,,,,,
2026-03-26,関東_リード獲得 - コピー,35-44,Female,51,,221,,,,,,,,
2026-03-26,関東_リード獲得 - コピー,35-44,Male,91,1,393,,,,,,,,
2026-03-26,関東_リード獲得 - コピー,45-54,Female,36,,141,,,,,,,,
2026-03-26,関東_リード獲得 - コピー,45-54,Male,111,2,690,,,,,,,,
2026-03-26,関東_リード獲得 - コピー,45-54,Unknown,6,,18,,,,,,,,
2026-03-26,関西_リード獲得,25-34,Unknown,2,,4,,,,,,,,
2026-03-26,九州_リード獲得,25-34,Male,51,,76,,,,,,,,
2026-03-26,関西_リード獲得,25-34,Female,15,,40,,,,,,,,
2026-03-26,中国・四国_リード獲得,25-34,Male,69,,139,,,,,,,,
2026-03-26,東北_リード獲得,25-34,Female,35,,48,,,,,,,,
2026-03-26,東北_リード獲得,25-34,Male,75,1,106,,,,,,,,
2026-03-26,東北_リード獲得,25-34,Unknown,1,,2,,,,,,,,
2026-03-26,東北_リード獲得,35-44,Female,50,,88,,,,,,,,
2026-03-26,東北_リード獲得,35-44,Male,63,1,216,,,,,,,,
2026-03-26,東北_リード獲得,35-44,Unknown,3,,30,,,,,,,,
